Accession	ID	Name	TFs	EnsemblID
M06510	ZFP62_03	ZFP62	Zfp62	ENSMUSG00000046311
M06513	ZFP90_03	ZFP90	Zfp90	ENSMUSG00000031907
M06516	ZNF418_01	ZNF418	Zfp418	ENSMUSG00000034538
M06517	ZNF431_01	ZNF431	Zfp932	ENSMUSG00000066613
M06518	ZNF383_02	znf383	Zfp383	ENSMUSG00000099689
M06519	ZNF397_01	ZNF397	Zfp397	ENSMUSG00000024276
M06521	ZFP62_04	ZFP62	Zfp62	ENSMUSG00000046311
M06525	ZNF431_02	ZNF431	Zfp932	ENSMUSG00000066613
M06533	ZNF563_01	ZNF563	Zfp563	ENSMUSG00000067424
M06534	ZNF563_02	ZNF563	Zfp563	ENSMUSG00000067424
M06537	CTCFL_03	CTCFL	Ctcfl	ENSMUSG00000070495
M06539	ZNF483_01	ZNF483	Zkscan16	ENSMUSG00000038630
M06543	ZNF418_02	ZNF418	Zfp418	ENSMUSG00000034538
M06544	ZFP62_05	ZFP62	Zfp62	ENSMUSG00000046311
M06554	ZNF483_02	ZNF483	Zkscan16	ENSMUSG00000038630
M06556	ZNF383_03	znf383	Zfp383	ENSMUSG00000099689
M06557	ZNF418_03	ZNF418	Zfp418	ENSMUSG00000034538
M06562	ZNF431_03	ZNF431	Zfp932	ENSMUSG00000066613
M06563	ZNF483_03	ZNF483	Zkscan16	ENSMUSG00000038630
M06565	ZNF775_01	ZNF775	Zfp775	ENSMUSG00000007216
M06567	ZNF707_01	ZNF707	Zfp707	ENSMUSG00000034429
M06569	ZNF775_02	ZNF775	Zfp775	ENSMUSG00000007216
M06571	ZNF799_01	ZNF799	Zfp799	ENSMUSG00000095253
M06572	ZNF597_01	ZNF597	Zfp597	ENSMUSG00000039789
M06573	ZNF419_01	ZNF419	Zfp419	ENSMUSG00000092312
M06574	ZNF354B_01	ZNF354B	Zfp354b	ENSMUSG00000020335
M06576	ZNF419_02	ZNF419	Zfp419	ENSMUSG00000092312
M06579	ZNF354B_02	ZNF354B	Zfp354b	ENSMUSG00000020335
M06580	ZNF560_01	ZNF560	Zfp560	ENSMUSG00000045519
M06584	ZNF606_01	ZNF606	Zfp606	ENSMUSG00000030386
M06587	CIZ_03	CIZ	Zfp384	ENSMUSG00000038346
M06593	ZNF799_02	ZNF799	Zfp799	ENSMUSG00000095253
M06594	ZNF668_01	ZNF668	Zfp668	ENSMUSG00000049728
M06595	ZNF799_03	ZNF799	Zfp799	ENSMUSG00000095253
M06597	ZNF775_03	ZNF775	Zfp775	ENSMUSG00000007216
M06600	ZNF566_01	ZNF566	Zfp566	ENSMUSG00000078768
M06603	ZNF560_02	ZNF560	Zfp560	ENSMUSG00000045519
M06604	ZNF524_03	ZNF524	Zfp524	ENSMUSG00000051184
M06606	TFIIIA_01	TFIIIA	Gtf3a	ENSMUSG00000016503
M06607	ZNF560_03	ZNF560	Zfp560	ENSMUSG00000045519
M06609	ZNF307_01	ZNF307	Zkscan3	ENSMUSG00000021327
M06610	ZNF764_01	znf764	Zfp764	ENSMUSG00000045757
M06611	ZNF560_04	ZNF560	Zfp560	ENSMUSG00000045519
M06612	ZNF419_03	ZNF419	Zfp419	ENSMUSG00000092312
M06615	ZNF597_02	ZNF597	Zfp597	ENSMUSG00000039789
M06618	ZNF668_02	ZNF668	Zfp668	ENSMUSG00000049728
M06624	ZNF2_01	ZNF2	Zfp2;Zfp661	ENSMUSG00000049321;ENSMUSG00000034800
M06625	ZFP287_01	Zfp287	Zfp287	ENSMUSG00000005267
M06626	ZNF558_01	ZNF558	Zfp558	ENSMUSG00000074500
M06630	ZNF2_02	ZNF2	Zfp2;Zfp661	ENSMUSG00000049321;ENSMUSG00000034800
M06635	ZNF607_01	znf607	Zfp607a	ENSMUSG00000020420
M06636	ZNF599_01	ZNF599	Zfp599	ENSMUSG00000062794
M06640	ZNF251_01	ZNF251	Zfp251	ENSMUSG00000022526
M06641	ZNF184_01	ZNF184	Zfp184	ENSMUSG00000006720
M06642	ZFP206_04	ZFP206	Zscan10	ENSMUSG00000023902
M06643	ZNF583_01	ZNF583	Zfp583	ENSMUSG00000030443
M06644	ZNF184_02	ZNF184	Zfp184	ENSMUSG00000006720
M06645	ZNF558_02	ZNF558	Zfp558	ENSMUSG00000074500
M06646	ZNF607_02	znf607	Zfp607a	ENSMUSG00000020420
M06648	ZNF607_03	znf607	Zfp607a	ENSMUSG00000020420
M06649	ZNF442_01	ZNF442	Zfp442	ENSMUSG00000068130
M06653	ZFP3_01	ZFP3	Zfp3	ENSMUSG00000043602
M06656	ZNF436_01	ZNF436	Zfp46	ENSMUSG00000051351
M06657	ZFP422_01	Zfp422	Zfp422	ENSMUSG00000059878
M06658	ZFP422_02	Zfp422	Zfp422	ENSMUSG00000059878
M06659	ZFP206_05	ZFP206	Zscan10	ENSMUSG00000023902
M06661	ZNF426_05	znf426	Zfp426	ENSMUSG00000059475
M06662	ZNF426_06	znf426	Zfp426	ENSMUSG00000059475
M06663	ZNF580_02	znf580	Zfp580	ENSMUSG00000055633
M06664	ZFP3_02	ZFP3	Zfp3	ENSMUSG00000043602
M06665	ZNF599_02	ZNF599	Zfp599	ENSMUSG00000062794
M06666	ZNF442_02	ZNF442	Zfp442	ENSMUSG00000068130
M06667	ZNF599_03	ZNF599	Zfp599	ENSMUSG00000062794
M06668	ZFP3_03	ZFP3	Zfp3	ENSMUSG00000043602
M06669	ZNF184_03	ZNF184	Zfp184	ENSMUSG00000006720
M06670	ZNF317_01	ZNF317	Zfp317	ENSMUSG00000057551
M06672	ZNF442_03	ZNF442	Zfp442	ENSMUSG00000068130
M06673	ZNF317_02	ZNF317	Zfp317	ENSMUSG00000057551
M06675	ZNF184_04	ZNF184	Zfp184	ENSMUSG00000006720
M06678	ZFP287_02	Zfp287	Zfp287	ENSMUSG00000005267
M06679	ZNF251_02	ZNF251	Zfp251	ENSMUSG00000022526
M06680	ZNF251_03	ZNF251	Zfp251	ENSMUSG00000022526
M06681	ZNF436_02	ZNF436	Zfp46	ENSMUSG00000051351
M06682	ZNF583_02	ZNF583	Zfp583	ENSMUSG00000030443
M06683	ZFP287_03	Zfp287	Zfp287	ENSMUSG00000005267
M06684	ZNF358_01	ZNF358	Zfp358	ENSMUSG00000047264
M06685	ZNF287_01	ZNF287	Zfp287	ENSMUSG00000005267
M06686	PRDM9_01	PRDM9	Prdm9	ENSMUSG00000051977
M06687	ZNF334_01	ZNF334	Zfp334	ENSMUSG00000017667
M06689	ZNF319_01	ZNF319	Zfp319	ENSMUSG00000046556
M06690	RBAK_01	RBAK	Rbak	ENSMUSG00000061898
M06692	PRDM10_01	PRDM10	Prdm10	ENSMUSG00000042496
M06694	ZNF160_01	ZNF160	Zfp160	ENSMUSG00000067942
M06695	ZNF160_02	ZNF160	Zfp160	ENSMUSG00000067942
M06696	ZFP354B_01	Zfp354b	Zfp354b	ENSMUSG00000020335
M06697	ZNF70_01	ZNF70	Zfp68	ENSMUSG00000058291
M06698	ZNF287_02	ZNF287	Zfp287	ENSMUSG00000005267
M06700	ZNF71_01	ZNF71	Zfp85	ENSMUSG00000058331
M06701	ZNF319_02	ZNF319	Zfp319	ENSMUSG00000046556
M06703	ZNF160_03	ZNF160	Zfp160	ENSMUSG00000067942
M06705	PRDM9_02	PRDM9	Prdm9	ENSMUSG00000051977
M06707	PRDM9_03	PRDM9	Prdm9	ENSMUSG00000051977
M06711	ZNF160_04	ZNF160	Zfp160	ENSMUSG00000067942
M06712	ZNF287_03	ZNF287	Zfp287	ENSMUSG00000005267
M06713	ZNF71_02	ZNF71	Zfp85	ENSMUSG00000058331
M06714	RBAK_02	RBAK	Rbak	ENSMUSG00000061898
M06716	ZNF334_02	ZNF334	Zfp334	ENSMUSG00000017667
M06722	PRDM5_02	PRDM5	Prdm5	ENSMUSG00000029913
M06727	PRDM6_01	PRDM6	Prdm6	ENSMUSG00000069378
M06728	PRDM5_03	PRDM5	Prdm5	ENSMUSG00000029913
M06729	ZNF282_02	ZNF282	Zfp282	ENSMUSG00000025821
M06733	RBAK_03	RBAK	Rbak	ENSMUSG00000061898
M06734	ZNF71_03	ZNF71	Zfp85	ENSMUSG00000058331
M06736	ZFP354B_02	Zfp354b	Zfp354b	ENSMUSG00000020335
M06739	ZNF358_02	ZNF358	Zfp358	ENSMUSG00000047264
M06741	ZNF70_02	ZNF70	Zfp68	ENSMUSG00000058291
M06743	ZNF287_04	ZNF287	Zfp287	ENSMUSG00000005267
M06744	ZNF228_01	ZNF228	Rnf114	ENSMUSG00000006418
M06745	ZNF780B_01	ZNF780B	Zfp780b	ENSMUSG00000063047
M06746	ZNF651_01	ZNF651	Zfp651	ENSMUSG00000013419
M06754	ZBTB39_01	ZBTB39	Zbtb39	ENSMUSG00000044617
M06755	FOG_01	FOG	Zfpm1	ENSMUSG00000049577
M06756	ZNF646_01	znf646	Zfp646	ENSMUSG00000049739
M06758	ZFP37_03	ZFP-37	Zfp37	ENSMUSG00000028389
M06759	ZNF646_02	znf646	Zfp646	ENSMUSG00000049739
M06761	ZFP37_04	ZFP-37	Zfp37	ENSMUSG00000028389
M06764	ZNF228_02	ZNF228	Rnf114	ENSMUSG00000006418
M06765	ZNF629_01	ZNF629	Zfp629	ENSMUSG00000045639
M06770	ZNF228_03	ZNF228	Rnf114	ENSMUSG00000006418
M06771	ZNF228_04	ZNF228	Rnf114	ENSMUSG00000006418
M06772	ZNF780B_02	ZNF780B	Zfp780b	ENSMUSG00000063047
M06774	ZNF629_02	ZNF629	Zfp629	ENSMUSG00000045639
M06778	ZFP37_05	ZFP-37	Zfp37	ENSMUSG00000028389
M06784	ZNF780B_03	ZNF780B	Zfp780b	ENSMUSG00000063047
M06785	ZNF629_03	ZNF629	Zfp629	ENSMUSG00000045639
M06786	ZNF646_03	znf646	Zfp646	ENSMUSG00000049739
M06787	ZNF780B_04	ZNF780B	Zfp780b	ENSMUSG00000063047
M06788	ZNF394_03	Znf394	Zkscan14	ENSMUSG00000029627
M06790	ZBTB12_05	ZBTB12	Zbtb12	ENSMUSG00000049823
M06791	BNC1_01	BNC1	Bnc1	ENSMUSG00000025105
M06793	ZNF629_04	ZNF629	Zfp629	ENSMUSG00000045639
M06795	ZNF780B_05	ZNF780B	Zfp780b	ENSMUSG00000063047
M06796	BTEB1_01	BTEB1	Klf9	ENSMUSG00000033863
M06797	ZFP507_01	Zfp507	Zfp507	ENSMUSG00000044452
M06798	PRDM15_01	PRDM15	Prdm15	ENSMUSG00000014039
M06799	ZNF96_01	ZNF96	Zscan12	ENSMUSG00000036721
M06800	BING1_01	BING1	Zbtb22	ENSMUSG00000051390
M06801	SALL2_03	Sall2	Sall2	ENSMUSG00000049532
M06802	ZFPM1_01	ZFPM1	Zfpm1	ENSMUSG00000049577
M06803	ZBTB11_01	ZBTB11	Zbtb11	ENSMUSG00000022601
M06804	PRDM15_02	PRDM15	Prdm15	ENSMUSG00000014039
M06805	SUHW4_01	Suhw4	Zfp280d	ENSMUSG00000038535
M06806	PEG3_01	PEG3	Peg3	ENSMUSG00000002265
M06807	SALL2_04	Sall2	Sall2	ENSMUSG00000049532
M06808	ZNF131_01	ZNF131	Zfp131	ENSMUSG00000094870
M06809	ZFP35_01	Zfp-35	Zfp35	ENSMUSG00000063281
M06810	PRDM15_03	PRDM15	Prdm15	ENSMUSG00000014039
M06812	ZFP57_01	ZFP57	Zfp57	ENSMUSG00000036036
M06813	DRRS_03	DRRS	Sall4	ENSMUSG00000027547
M06814	ZBTB38_01	ZBTB38	Zbtb38	ENSMUSG00000040433
M06815	DB1_01	DB1	Vezf1	ENSMUSG00000018377
M06816	NT2_01	NT2	Zfp263	ENSMUSG00000022529
M06817	ZFP35_02	Zfp-35	Zfp35	ENSMUSG00000063281
M06818	ZNF592_01	ZNF592	Zfp592	ENSMUSG00000005621
M06819	ZFP382_02	Zfp382	Zfp382	ENSMUSG00000074220
M06820	ZFP382_03	Zfp382	Zfp382	ENSMUSG00000074220
M06821	DRRS_04	DRRS	Sall4	ENSMUSG00000027547
M06822	ZFP532_01	Zfp532	Zfp532	ENSMUSG00000042439
M06823	ZNF131_02	ZNF131	Zfp131	ENSMUSG00000094870
M06824	INSM2_02	Insm2	Insm2	ENSMUSG00000045440
M06825	ZNF96_02	ZNF96	Zscan12	ENSMUSG00000036721
M06826	ZFP516_01	Zfp516	Zfp516	ENSMUSG00000058881
M06827	ZBTB11_02	ZBTB11	Zbtb11	ENSMUSG00000022601
M06828	ZFP516_02	Zfp516	Zfp516	ENSMUSG00000058881
M06829	SALL2_05	Sall2	Sall2	ENSMUSG00000049532
M06831	ZFP1_02	Zfp1	Zfp1	ENSMUSG00000055835
M06832	PEG3_02	PEG3	Peg3	ENSMUSG00000002265
M06833	PEG3_03	PEG3	Peg3	ENSMUSG00000002265
M06834	PEG3_04	PEG3	Peg3	ENSMUSG00000002265
M06835	ZFP1_03	Zfp1	Zfp1	ENSMUSG00000055835
M06836	ZFP35_03	Zfp-35	Zfp35	ENSMUSG00000063281
M06837	ZNF367_01	ZNF367	Zfp367	ENSMUSG00000044934
M06838	TFIIIA_02	TFIIIA	Gtf3a	ENSMUSG00000016503
M06839	NT2_02	NT2	Zfp263	ENSMUSG00000022529
M06840	ZFP516_03	Zfp516	Zfp516	ENSMUSG00000058881
M06841	ZNF507_01	ZNF507	Zfp507	ENSMUSG00000044452
M06842	SALL3_03	Sall3	Sall3	ENSMUSG00000024565
M06843	SALL1_04	Sall1	Sall1	ENSMUSG00000031665
M06844	GLIH1_01	GliH1	Glis1	ENSMUSG00000034762
M06845	ZBTB38_02	ZBTB38	Zbtb38	ENSMUSG00000040433
M06846	ZFHX2_01	ZFHX2	Zfhx2	ENSMUSG00000040721
M06847	SALL3_04	Sall3	Sall3	ENSMUSG00000024565
M06848	ZFP35_04	Zfp-35	Zfp35	ENSMUSG00000063281
M06850	ZNF96_03	ZNF96	Zscan12	ENSMUSG00000036721
M06851	SALL1_05	Sall1	Sall1	ENSMUSG00000031665
M06854	ZNF600_01	ZNF600	Zfp600	ENSMUSG00000066007
M06859	ZFP93_01	Zfp93	Zfp93	ENSMUSG00000055305
M06865	PLAG1_04	PLAG1	Plag1	ENSMUSG00000003282
M06866	PLAG1_05	Plag1	Plag1	ENSMUSG00000003282
M06867	ZFP90_04	Zfp90	Zfp90	ENSMUSG00000031907
M06869	ZNF600_02	ZNF600	Zfp600	ENSMUSG00000066007
M06870	ZNF131_03	ZNF131	Zfp131	ENSMUSG00000094870
M06874	ZNF658_01	ZNF658	Zfp658	ENSMUSG00000056592
M06876	ZFP90_05	Zfp90	Zfp90	ENSMUSG00000031907
M06879	ZFP82_01	Zfp82	Zfp82	ENSMUSG00000098022
M06880	ZFP82_02	Zfp82	Zfp82	ENSMUSG00000098022
M06882	MIZF_03	MIZF	Hinfp	ENSMUSG00000032119
M06883	ZNF600_03	ZNF600	Zfp600	ENSMUSG00000066007
M06884	ZFP82_03	Zfp82	Zfp82	ENSMUSG00000098022
M06886	ZNF131_04	ZNF131	Zfp131	ENSMUSG00000094870
M06887	MIZF_04	MIZF	Hinfp	ENSMUSG00000032119
M06888	TFIIIA_03	TFIIIA	Gtf3a	ENSMUSG00000016503
M06890	ZNF658_02	ZNF658	Zfp658	ENSMUSG00000056592
M06891	ZFP3_04	Zfp3	Zfp3	ENSMUSG00000043602
M06893	ZNF658_03	ZNF658	Zfp658	ENSMUSG00000056592
M06894	ZFP90_06	Zfp90	Zfp90	ENSMUSG00000031907
M06895	ZFP3_05	Zfp3	Zfp3	ENSMUSG00000043602
M06896	ZFP3_06	Zfp3	Zfp3	ENSMUSG00000043602
M06898	PLAG1_06	PLAG1	Plag1	ENSMUSG00000003282
M06900	ZNF658_04	ZNF658	Zfp658	ENSMUSG00000056592
M06903	TFIIIA_04	TFIIIA	Gtf3a	ENSMUSG00000016503
M06907	ZFP3_07	Zfp3	Zfp3	ENSMUSG00000043602
M06909	ZFP93_02	Zfp93	Zfp93	ENSMUSG00000055305
M06911	ZFP93_03	Zfp93	Zfp93	ENSMUSG00000055305
M06912	ZNF236_01	ZNF236	Zfp236	ENSMUSG00000041258
M06914	ZNF236_02	ZNF236	Zfp236	ENSMUSG00000041258
M06915	ZNF236_03	ZNF236	Zfp236	ENSMUSG00000041258
M06916	ZNF652_02	ZNF652	Zfp652	ENSMUSG00000075595
M06917	ZNF236_04	ZNF236	Zfp236	ENSMUSG00000041258
M06918	ZNF652_03	ZNF652	Zfp652	ENSMUSG00000075595
M06919	ZNF652_04	ZNF652	Zfp652	ENSMUSG00000075595
M06921	PLAG1_07	Plag1	Plag1	ENSMUSG00000003282
M06923	ZNF236_05	ZNF236	Zfp236	ENSMUSG00000041258
M06924	ZNF236_06	ZNF236	Zfp236	ENSMUSG00000041258
M06926	ARX_05	Arx	Arx	ENSMUSG00000035277
M06927	COE2_01	COE2	Ebf2	ENSMUSG00000022053
M06928	SMAD7_01	Smad7	Smad7	ENSMUSG00000025880
M06929	SMAD8_01	Smad8	Smad9	ENSMUSG00000027796
M06930	SMAD6_01	Smad6	Smad6	ENSMUSG00000036867
M06931	SMAD7_02	Smad7	Smad7	ENSMUSG00000025880
M06932	SHOX2_05	SHOX2	Shox2	ENSMUSG00000027833
M06933	SMAD6_02	Smad6	Smad6	ENSMUSG00000036867
M06936	MAFF_03	MafF	Maff	ENSMUSG00000042622
M06937	SMAD8_02	Smad8	Smad9	ENSMUSG00000027796
M06938	MEF2B_02	MEF-2B	Mef2b	ENSMUSG00000079033
M06939	ZBTB11_03	ZBTB11	Zbtb11	ENSMUSG00000022601
M06940	ATF3_05	ATF-3	Atf3	ENSMUSG00000026628
M06941	CHOP10_01	CHOP-10	Ddit3	ENSMUSG00000025408
M06942	MEOX2_05	Meox2	Meox2	ENSMUSG00000036144
M06943	PBX3_04	PBX3	Pbx3	ENSMUSG00000038718
M06944	PRDM15_04	PRDM15	Prdm15	ENSMUSG00000014039
M06945	BTEB4_02	BTEB4	Klf16	ENSMUSG00000035397
M06946	PMX1_01	PMX1	Prrx1	ENSMUSG00000026586
M06947	SMAD5_01	Smad5	Smad5	ENSMUSG00000021540
M06948	SP2_06	Sp2	Sp2	ENSMUSG00000018678
M06949	EVX2_04	EVX2	Evx2	ENSMUSG00000001815
M06950	MOP7_01	MOP7	Hif3a	ENSMUSG00000004328
M06951	TEF_05	TEF	Tef	ENSMUSG00000022389
M06952	BATF_04	B-ATF	Batf	ENSMUSG00000034266
M06953	VAX1_04	Vax-1	Vax1	ENSMUSG00000006270
M06954	TEB1_01	TEB1	Sohlh2	ENSMUSG00000027794
M06955	LUMAN_01	Luman	Creb3	ENSMUSG00000028466
M06956	PRRXL1_01	Prrxl1	Prrxl1	ENSMUSG00000041730
M06958	PLAG1_08	PLAG1	Plag1	ENSMUSG00000003282
M06960	ARNT2_01	arnt2	Arnt2	ENSMUSG00000015709
M06961	JDP2_03	jdp2	Jdp2	ENSMUSG00000034271
M06962	HES7_02	Hes7	Hes7	ENSMUSG00000023781
M06963	IKZF5_02	ikzf5	Ikzf5	ENSMUSG00000040167
M06964	DRRS_05	DRRS	Sall4	ENSMUSG00000027547
M06965	TRERF1_01	Trerf1	Trerf1	ENSMUSG00000064043
M06966	PHIAP3_03	phiAP3	E4f1	ENSMUSG00000024137
M06967	PLAGL2_04	Plagl2	Plagl2	ENSMUSG00000051413
M06968	EZI_06	EZI	Zfp467	ENSMUSG00000068551
M06969	EBF4_01	Ebf4	Ebf4	ENSMUSG00000053552
M06970	ZNF740_02	ZNF740	Zfp740	ENSMUSG00000046897
M06971	ZNF521_03	ZNF521	Zfp521	ENSMUSG00000024420
M06973	SMAD5_02	Smad5	Smad5	ENSMUSG00000021540
M06974	PRRX2_05	PRRX2	Prrx2	ENSMUSG00000039476
M06975	EBF4_02	EBF4	Ebf4	ENSMUSG00000053552
M06976	PBX4_01	PBX4	Pbx4	ENSMUSG00000031860
M06977	BMAL1_01	BMAL1	Arntl	ENSMUSG00000055116
M06978	SALL1_06	Sall1	Sall1	ENSMUSG00000031665
M06979	ZNF541_02	ZNF541	Zfp541	ENSMUSG00000078796
M06980	MIXL1_02	MIXL1	Mixl1	ENSMUSG00000026497
M06981	PRDM12_01	PRDM12	Prdm12	ENSMUSG00000079466
M06982	COE2_02	COE2	Ebf2	ENSMUSG00000022053
M06983	SMAD8_03	Smad8	Smad9	ENSMUSG00000027796
M06984	RAX_04	rax	Rax	ENSMUSG00000024518
M06985	BATF3_02	batf3	Batf3	ENSMUSG00000026630
M06987	SMAD5_03	Smad5	Smad5	ENSMUSG00000021540
M06988	DUX4_01	DUX4	Dux	ENSMUSG00000106723
M06989	ZNF236_07	ZNF236	Zfp236	ENSMUSG00000041258
M06990	ZNF236_08	ZNF236	Zfp236	ENSMUSG00000041258
M06991	MAFF_04	MafF	Maff	ENSMUSG00000042622
M06992	PLAGL2_05	PLAGL2	Plagl2	ENSMUSG00000051413
M06993	NRF3_01	Nrf3	Nfe2l3	ENSMUSG00000029832
M06994	MIXL1_03	MIXL1	Mixl1	ENSMUSG00000026497
M06995	NRF3_02	Nrf3	Nfe2l3	ENSMUSG00000029832
M07034	ATF1_Q3	ATF-1	Atf1	ENSMUSG00000023027
M07035	BETACATENIN_Q6	Beta-catenin	Ctnnb1	ENSMUSG00000006932
M07036	BRN3B_Q2	Brn-3b	Pou4f2	ENSMUSG00000031688
M07037	CEBPA_Q4	C/EBPalpha	Cebpa;Hmgb1	ENSMUSG00000034957;ENSMUSG00000066551
M07038	DBP_Q6_02	DBP	Dbp	ENSMUSG00000059824
M07039	ETF_Q6_01	ETF	Tead2	ENSMUSG00000030796
M07040	GKLF_Q3	GKLF	Klf4	ENSMUSG00000003032
M07041	HDAC1_Q3	HDAC1	Hdac1	ENSMUSG00000028800
M07042	HES1_Q3	HES-1	Hes1	ENSMUSG00000022528
M07043	HIF1A_Q5	HIF-1alpha	Hif1a	ENSMUSG00000021109
M07045	IRF1_Q5	IRF-1	Irf1	ENSMUSG00000018899
M07046	LEF1_Q3	LEF-1	Lef1	ENSMUSG00000027985
M07047	LHX2_Q4	Lhx2	Lhx2	ENSMUSG00000000247
M07048	MAFG_Q3	MafG	Mafg	ENSMUSG00000051510
M07049	MECP2_Q4	MECP-2	Mecp2	ENSMUSG00000031393
M07050	MITF_Q4	MITF	Mitf	ENSMUSG00000035158
M07051	NF1B_Q6	NF-1B	Nfib	ENSMUSG00000008575
M07052	NRF1_Q5	NRF-1	Nrf1	ENSMUSG00000058440
M07053	P53_Q3	P53	Trp53	ENSMUSG00000059552
M07054	P53_Q3_01	P53	Trp53	ENSMUSG00000059552
M07055	PITX1_Q4	Pitx1	Pitx1	ENSMUSG00000021506
M07056	PITX2_Q4	Pitx2	Pitx2	ENSMUSG00000028023
M07057	PITX3_Q3	Pitx3	Pitx3	ENSMUSG00000025229
M07058	POU2F1_Q4	POU2F1	Pou2f1	ENSMUSG00000026565
M07059	POU2F1_Q4_01	POU2F1	Pou2f1	ENSMUSG00000026565
M07060	POU4F1_Q3	POU4F1	Pou4f1	ENSMUSG00000048349
M07061	POU4F3_Q5	POU4F3	Pou4f3	ENSMUSG00000024497
M07062	RREB1_Q5	RREB-1	Rreb1	ENSMUSG00000039087
M07063	SP1_Q3	Sp1	Sp1	ENSMUSG00000001280
M07064	STAT1_Q4	STAT1	Stat1	ENSMUSG00000026104
M07065	STAT3_Q4	STAT3	Stat3	ENSMUSG00000004040
M07066	STAT6_Q4	STAT6	Stat6	ENSMUSG00000002147
M07067	USF1_Q4	USF1	Usf1;Usf2	ENSMUSG00000026641;ENSMUSG00000058239
M07075	ATOH1_03	MATH1	Atoh1	ENSMUSG00000073043
M07076	BATFJUN_01	c-Jun:B-ATF	Batf;Jun	ENSMUSG00000034266;ENSMUSG00000052684
M07077	BCL6_03	BCL-6	Bcl6	ENSMUSG00000022508
M07078	BHLHE40_05	DEC1	Bhlhe40	ENSMUSG00000030103
M07079	CDX2_04	Cdx-2	Cdx2	ENSMUSG00000029646
M07080	CEBPB_06	C/EBPbeta	Cebpb	ENSMUSG00000056501
M07081	CRX_05	Crx	Crx	ENSMUSG00000041578
M07082	DUX4_02	DUX4	Dux	ENSMUSG00000106723
M07083	E2F3_06	E2F-3	E2f3	ENSMUSG00000016477
M07084	E2F4_09	E2F-4	E2f4	ENSMUSG00000014859
M07085	E2F6_03	E2F-6	E2f6	ENSMUSG00000057469
M07086	EGR2_05	Egr-2	Egr2	ENSMUSG00000037868
M07087	ELF1_06	Elf-1	Elf1	ENSMUSG00000036461
M07088	ERG_06	Erg	Erg	ENSMUSG00000040732
M07089	FLI1_05	Fli-1	Fli1	ENSMUSG00000016087
M07090	FOS_06	c-Fos	Fos	ENSMUSG00000021250
M07091	FOSL1_02	Fra-1	Fosl1	ENSMUSG00000024912
M07092	FOSL2_02	Fra-2	Fosl2	ENSMUSG00000029135
M07093	FOXH1_01	FoxH1	Foxh1	ENSMUSG00000033837
M07094	FOXO1_08	FOXO1A	Foxo1	ENSMUSG00000044167
M07095	FOXP1_03	FOXP1	Foxp1	ENSMUSG00000030067
M07096	GATA4_03	GATA-4	Gata4	ENSMUSG00000021944
M07097	GFI1B_02	gfi1b	Gfi1b	ENSMUSG00000026815
M07098	HNF4G_04	HNF-4gamma	Hnf4g	ENSMUSG00000017688
M07099	HOXC9_03	HOXC9	Hoxc9	ENSMUSG00000036139
M07100	HSF1_04	HSF1	Hsf1	ENSMUSG00000022556
M07101	JUN_03	c-Jun	Jun	ENSMUSG00000052684
M07102	JUN_04	c-Jun	Jun	ENSMUSG00000052684
M07103	JUNB_01	JunB	Junb	ENSMUSG00000052837
M07104	JUND_04	JunD	Jund	ENSMUSG00000071076
M07105	JUND_05	JunD	Jund	ENSMUSG00000071076
M07106	KLF1_01	EKLF	Klf1	ENSMUSG00000054191
M07107	NR1H3RXRA_01	LXR-alpha:RXR-alpha	Rxra	ENSMUSG00000015846
M07108	MAFF_05	MafF	Maff	ENSMUSG00000042622
M07109	MAFK_08	MafK	Mafk	ENSMUSG00000018143
M07111	MEIS1_05	meis1	Meis1	ENSMUSG00000020160
M07112	MYOD1_02	MyoD	Myod1	ENSMUSG00000009471
M07113	MYOG_01	myogenin	Myog	ENSMUSG00000026459
M07114	NFE2MAF_01	c-MAF:NF-E2p45	Maf;Nfe2	ENSMUSG00000055435;ENSMUSG00000058794
M07115	NFYB_01	NF-YB	Nfyb	ENSMUSG00000020248
M07116	NKX25_07	CSX	Nkx2-5	ENSMUSG00000015579
M07117	NR2C2_05	TR4	Nr2c2	ENSMUSG00000005893
M07118	NR5A2_01	LRH-1	Nr5a2	ENSMUSG00000026398
M07120	POU2F2_08	Oct-2	Pou2f2	ENSMUSG00000008496
M07121	PRDM1_05	Blimp-1	Prdm1	ENSMUSG00000038151
M07122	RFX1_04	rfx1	Rfx1	ENSMUSG00000031706
M07123	RFX5_06	rfx5	Rfx5	ENSMUSG00000005774
M07124	RUNX2_04	AML3	Runx2	ENSMUSG00000039153
M07125	RXRA_11	RXR-alpha	Rxra	ENSMUSG00000015846
M07126	SMAD2SMAD3SMAD4_01	Smad2:Smad3:Smad4	Smad2;Smad3;Smad4	ENSMUSG00000024563;ENSMUSG00000032402;ENSMUSG00000024515
M07127	SOX3_05	Sox-3	Sox3	ENSMUSG00000045179
M07128	SOX6_01	Sox-6	Sox6	ENSMUSG00000051910
M07129	SP2_07	Sp2	Sp2	ENSMUSG00000018678
M07131	STAT4_02	STAT4	Stat4	ENSMUSG00000062939
M07132	STAT5ASTAT5B_01	STAT5B:STAT5A	Stat5a;Stat5b	ENSMUSG00000004043;ENSMUSG00000020919
M07133	STAT6_03	STAT6	Stat6	ENSMUSG00000002147
M07134	TCF12_07	HTF4	Tcf12	ENSMUSG00000032228
